user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id
24571,1916,Positive,0.04793296009302139,0.0,32.0,122.0,0,9,198
24571,13655,Matched Negative,0.0,0.0,32.0,139.0,0,9,198
37555,40386,Positive,0.0,0.0,24.0,17.0,0,0,199
37555,35887,Matched Negative,0.0,0.0,24.0,18.0,0,0,199
35082,24613,Positive,0.06172839552164078,0.0,32.0,62.0,0,7,200
35082,24405,Matched Negative,0.0,0.0,32.0,58.0,0,7,200
8452,28252,Positive,0.08464912325143814,0.03999999910593033,30.0,22.0,0,1,201
8452,37775,Matched Negative,0.0,0.0,30.0,21.0,0,1,201
12908,34351,Positive,0.0,0.08955223858356476,30.0,16.0,0,0,202
12908,32607,Matched Negative,0.0,0.0,30.0,18.0,0,0,202
27087,23776,Positive,0.0,0.0,32.0,264.0,0,9,203
27087,1534,Matched Negative,0.0,0.0,32.0,180.0,0,9,203
10310,28786,Positive,0.06588203459978104,0.062108807265758514,31.0,129.0,0,9,204
10310,14223,Matched Negative,0.0,0.0,31.0,237.0,0,9,204
45546,29989,Positive,0.0,0.04444444552063942,32.0,34.0,0,4,205
45546,27300,Matched Negative,0.0,0.0,32.0,34.0,0,4,205
37254,16421,Positive,0.10000000149011612,0.08695652335882187,26.0,57.0,0,7,206
37254,4823,Matched Negative,0.0,0.0,26.0,57.0,0,7,206
37790,7887,Positive,0.0,0.0,30.0,25.0,0,2,207
37790,22724,Matched Negative,0.0,0.0,30.0,26.0,0,2,207
27299,24570,Positive,0.0,0.0,32.0,78.0,0,8,208
27299,3882,Matched Negative,0.0,0.0,32.0,76.0,0,8,208
10523,7955,Positive,0.0,0.0,28.0,57.0,0,7,209
10523,25421,Matched Negative,0.0,0.0,28.0,64.0,0,7,209
4199,10180,Positive,0.0,0.04411764815449715,33.0,40.0,0,5,210
4199,14976,Matched Negative,0.0,0.0,33.0,37.0,0,5,210
44668,6362,Positive,0.0,0.0,30.0,103.0,0,8,211
44668,1889,Matched Negative,0.0,0.0,30.0,106.0,0,8,211
2091,2112,Positive,0.0,0.0,32.0,298.0,0,9,212
2091,3622,Matched Negative,0.0,0.0,32.0,126.0,0,9,212
12036,3286,Positive,0.0,0.0,30.0,726.0,0,9,213
12036,9401,Matched Negative,0.0,0.0,30.0,110.0,0,9,213
20798,28862,Positive,0.0,0.05376344174146652,32.0,73.0,0,8,214
20798,15462,Matched Negative,0.0,0.0,32.0,109.0,0,8,214
29074,10758,Positive,0.0,0.0,30.0,38.0,0,5,215
29074,34007,Matched Negative,0.0,0.0,30.0,36.0,0,5,215
46602,13580,Positive,0.08974973112344742,0.0643930584192276,32.0,99.0,0,8,216
46602,9458,Matched Negative,0.0,0.0,32.0,92.0,0,8,216
6221,6326,Positive,0.0,0.0,26.0,77.0,0,8,217
6221,16666,Matched Negative,0.0,0.0,26.0,101.0,0,8,217
23124,16034,Positive,0.06090040132403374,0.0317460335791111,32.0,44.0,0,6,218
23124,35808,Matched Negative,0.0,0.0,32.0,48.0,0,6,218
4326,27154,Positive,0.0,0.0,31.0,45.0,0,6,219
4326,13519,Matched Negative,0.0,0.0,31.0,49.0,0,6,219
24456,4949,Positive,0.0,0.0,29.0,315.0,0,9,220
24456,348,Matched Negative,0.0,0.0,29.0,118.0,0,9,220
23760,7638,Positive,0.0,0.0,25.0,14.0,0,0,221
23760,37081,Matched Negative,0.0,0.0,25.0,14.0,0,0,221
36978,24772,Positive,0.11077132076025009,0.0,30.0,84.0,0,8,222
36978,15727,Matched Negative,0.0,0.0,30.0,105.0,0,8,222
33091,10689,Positive,0.04878048598766327,0.0,30.0,47.0,0,6,223
33091,14114,Matched Negative,0.0,0.0,30.0,46.0,0,6,223
44969,38114,Positive,0.05263157933950424,0.0,32.0,20.0,0,1,224
44969,30001,Matched Negative,0.0,0.0,32.0,22.0,0,1,224
32953,19938,Positive,0.0,0.0,31.0,37.0,0,5,225
32953,27802,Matched Negative,0.0,0.0,31.0,42.0,0,5,225
11347,22857,Positive,0.0,0.0,29.0,28.0,0,3,226
11347,35588,Matched Negative,0.0,0.0,29.0,29.0,0,3,226
19357,16888,Positive,0.0,0.0,30.0,117.0,0,9,227
19357,1448,Matched Negative,0.0,0.0,30.0,291.0,0,9,227
21118,29403,Positive,0.0,0.0,24.0,27.0,0,3,228
21118,25264,Matched Negative,0.0,0.0,24.0,29.0,0,3,228
1256,27402,Positive,0.05882352963089943,0.0,26.0,26.0,0,2,229
1256,17114,Matched Negative,0.0,0.0,26.0,26.0,0,2,229
32536,6295,Positive,0.09708737581968307,0.0,31.0,74.0,0,8,230
32536,8916,Matched Negative,0.0,0.0,31.0,74.0,0,8,230
42526,2023,Positive,0.0,0.0,32.0,531.0,0,9,231
42526,381,Matched Negative,0.0,0.0,32.0,143.0,0,9,231
20520,15906,Positive,0.0,0.0,28.0,28.0,0,3,232
20520,23363,Matched Negative,0.0,0.0,28.0,30.0,0,3,232
18091,15153,Positive,0.11999999731779099,0.0,32.0,17.0,0,0,233
18091,10676,Matched Negative,0.0,0.0,32.0,16.0,0,0,233
2691,25297,Positive,0.0,0.0,31.0,20.0,0,1,234
2691,40129,Matched Negative,0.0,0.0,31.0,22.0,0,1,234
23234,40996,Positive,0.0,0.0,31.0,12.0,0,0,235
23234,34854,Matched Negative,0.0,0.0,31.0,16.0,0,0,235
47090,725,Positive,0.08560885488986969,0.04477611929178238,29.0,726.0,0,9,236
47090,5810,Matched Negative,0.0,0.0,29.0,184.0,0,9,236
38036,38051,Positive,0.0,0.0,20.0,26.0,0,2,237
38036,14449,Matched Negative,0.0,0.0,20.0,26.0,0,2,237
25690,21699,Positive,0.0,0.0,25.0,16.0,0,0,238
25690,41048,Matched Negative,0.0,0.0,25.0,15.0,0,0,238
34700,10896,Positive,0.0,0.0,25.0,74.0,0,8,239
34700,13464,Matched Negative,0.0,0.0,25.0,105.0,0,8,239
13922,2311,Positive,0.05396384745836258,0.033898305147886276,23.0,381.0,0,9,240
13922,26384,Matched Negative,0.0,0.0,23.0,115.0,0,9,240
25339,21620,Positive,0.0,0.0,29.0,62.0,0,7,241
25339,21852,Matched Negative,0.0,0.0,29.0,54.0,0,7,241
38804,20205,Positive,0.03921568766236305,0.0,32.0,30.0,0,3,242
38804,40755,Matched Negative,0.0,0.0,32.0,27.0,0,3,242
26293,38290,Positive,0.05645161122083664,0.0,32.0,26.0,0,2,243
26293,38121,Matched Negative,0.0,0.0,32.0,23.0,0,2,243
16463,18274,Positive,0.0,0.09259258955717087,29.0,93.0,0,8,244
16463,20358,Matched Negative,0.0,0.0,29.0,84.0,0,8,244
44374,7681,Positive,0.0,0.0,32.0,59.0,0,7,245
44374,12472,Matched Negative,0.0,0.0,32.0,55.0,0,7,245
10084,34861,Positive,0.0,0.0,32.0,54.0,0,7,246
10084,25919,Matched Negative,0.0,0.0,32.0,55.0,0,7,246
20876,39631,Positive,0.0,0.0,26.0,31.0,0,4,247
20876,16498,Matched Negative,0.0,0.0,26.0,32.0,0,4,247
23961,3757,Positive,0.0,0.0,32.0,72.0,0,8,248
23961,24887,Matched Negative,0.0,0.0,32.0,79.0,0,8,248
37219,25492,Positive,0.05714285746216774,0.0,30.0,28.0,0,3,249
37219,18901,Matched Negative,0.0,0.0,30.0,28.0,0,3,249
17566,24623,Positive,0.0,0.0,26.0,126.0,0,9,250
17566,811,Matched Negative,0.0,0.0,26.0,161.0,0,9,250
28364,13210,Positive,0.0,0.0,29.0,86.0,0,8,251
28364,3150,Matched Negative,0.0,0.0,29.0,73.0,0,8,251
27210,20513,Positive,0.037974681705236435,0.0,31.0,15.0,0,0,252
27210,31876,Matched Negative,0.0,0.0,31.0,16.0,0,0,252
16721,25293,Positive,0.07653061300516129,0.0,32.0,95.0,0,8,253
16721,17579,Matched Negative,0.0,0.0,32.0,88.0,0,8,253
38077,31241,Positive,0.0,0.0,27.0,15.0,0,0,254
38077,25617,Matched Negative,0.0,0.0,27.0,16.0,0,0,254
47163,21364,Positive,0.0,0.0,27.0,181.0,0,9,255
47163,15261,Matched Negative,0.0,0.0,27.0,122.0,0,9,255
23878,4148,Positive,0.0,0.0,31.0,179.0,0,9,256
23878,3121,Matched Negative,0.0,0.0,31.0,132.0,0,9,256
40900,34595,Positive,0.0,0.0,29.0,42.0,0,5,257
40900,20459,Matched Negative,0.0,0.0,29.0,42.0,0,5,257
39201,37701,Positive,0.0,0.0,26.0,30.0,0,3,258
39201,19836,Matched Negative,0.0,0.0,26.0,28.0,0,3,258
27075,40971,Positive,0.08974359184503555,0.0,32.0,36.0,0,5,259
27075,23701,Matched Negative,0.0,0.0,32.0,40.0,0,5,259
1245,17707,Positive,0.0,0.0,29.0,17.0,0,0,260
1245,19471,Matched Negative,0.0,0.0,29.0,18.0,0,0,260
14322,7910,Positive,0.0,0.0,28.0,28.0,0,3,261
14322,39507,Matched Negative,0.0,0.0,28.0,27.0,0,3,261
26865,9516,Positive,0.06264494359493256,0.05882352963089943,31.0,214.0,0,9,262
26865,20195,Matched Negative,0.0,0.0,31.0,132.0,0,9,262
28099,8705,Positive,0.0,0.0,24.0,58.0,0,7,263
28099,23027,Matched Negative,0.0,0.0,24.0,65.0,0,7,263
44692,28224,Positive,0.0,0.0,30.0,35.0,0,4,264
44692,24378,Matched Negative,0.0,0.0,30.0,36.0,0,4,264
20050,16767,Positive,0.05540166050195694,0.0,31.0,306.0,0,9,265
20050,13041,Matched Negative,0.0,0.0,31.0,242.0,0,9,265
18414,17946,Positive,0.0,0.0,21.0,34.0,0,4,266
18414,22110,Matched Negative,0.0,0.0,21.0,32.0,0,4,266
30061,37818,Positive,0.0,0.0,30.0,30.0,0,3,267
30061,37674,Matched Negative,0.0,0.0,30.0,30.0,0,3,267
24960,6418,Positive,0.0,0.0,31.0,25.0,0,2,268
24960,4842,Matched Negative,0.0,0.0,31.0,25.0,0,2,268
2998,14749,Positive,0.0,0.0,31.0,49.0,0,6,269
2998,9533,Matched Negative,0.0,0.0,31.0,46.0,0,6,269
40049,17635,Positive,0.0,0.0,32.0,131.0,0,9,270
40049,6475,Matched Negative,0.0,0.0,32.0,180.0,0,9,270
1868,14722,Positive,0.0,0.0,31.0,37.0,0,5,271
1868,27217,Matched Negative,0.0,0.0,31.0,40.0,0,5,271
44692,23417,Positive,0.07930129766464233,0.054794520139694214,30.0,156.0,0,9,272
44692,11916,Matched Negative,0.0,0.0,30.0,114.0,0,9,272
46328,5152,Positive,0.0,0.0,30.0,62.0,0,7,273
46328,23707,Matched Negative,0.0,0.0,30.0,60.0,0,7,273
25002,18481,Positive,0.0762711837887764,0.0,28.0,47.0,0,6,274
25002,35523,Matched Negative,0.0,0.0,28.0,44.0,0,6,274
34569,20732,Positive,0.0,0.0,31.0,109.0,0,8,275
34569,24213,Matched Negative,0.0,0.0,31.0,70.0,0,8,275
25565,888,Positive,0.07417582720518112,0.0,24.0,20.0,0,1,276
25565,39959,Matched Negative,0.0,0.0,24.0,18.0,0,1,276
39018,8612,Positive,0.0,0.0,26.0,32.0,0,4,277
39018,17600,Matched Negative,0.0,0.0,26.0,33.0,0,4,277
44975,11155,Positive,0.04693877696990967,0.0,30.0,377.0,0,9,278
44975,11597,Matched Negative,0.0,0.0,30.0,151.0,0,9,278
15105,3278,Positive,0.0625,0.0,29.0,35.0,0,4,279
15105,30007,Matched Negative,0.0,0.0,29.0,34.0,0,4,279
38844,3339,Positive,0.0,0.0,32.0,154.0,0,9,280
38844,9334,Matched Negative,0.0,0.0,32.0,216.0,0,9,280
38709,19611,Positive,0.10576677322387695,0.09755521267652512,27.0,29.0,0,3,281
38709,28879,Matched Negative,0.0,0.0,27.0,27.0,0,3,281
43379,4537,Positive,0.0,0.0,32.0,33.0,0,4,282
43379,24176,Matched Negative,0.0,0.0,32.0,34.0,0,4,282
30469,16186,Positive,0.0,0.04918032884597778,30.0,88.0,0,8,283
30469,10595,Matched Negative,0.0,0.0,30.0,107.0,0,8,283
8067,10334,Positive,0.0923076942563057,0.0,28.0,38.0,0,5,284
8067,6930,Matched Negative,0.0,0.0,28.0,37.0,0,5,284
36178,22981,Positive,0.0,0.0,27.0,15.0,0,0,285
36178,12557,Matched Negative,0.0,0.03773584961891174,27.0,16.0,0,0,285
35762,926,Positive,0.0,0.0,25.0,104.0,0,8,286
35762,67,Matched Negative,0.0,0.0,25.0,88.0,0,8,286
566,2417,Positive,0.0,0.0,31.0,768.0,0,9,287
566,4704,Matched Negative,0.0,0.0,31.0,156.0,0,9,287
41677,13388,Positive,0.0,0.0,28.0,103.0,0,8,288
41677,9750,Matched Negative,0.0,0.0,28.0,72.0,0,8,288
26863,11499,Positive,0.0,0.0,24.0,24.0,0,2,289
26863,40166,Matched Negative,0.0,0.0,24.0,24.0,0,2,289
24108,14539,Positive,0.07730887830257416,0.05687081813812256,30.0,59.0,0,7,290
24108,8768,Matched Negative,0.0,0.0,30.0,65.0,0,7,290
8898,35719,Positive,0.06666667014360428,0.0,31.0,38.0,0,5,291
8898,10189,Matched Negative,0.0,0.0,31.0,42.0,0,5,291
40435,7462,Positive,0.0,0.0,31.0,76.0,0,8,292
40435,1172,Matched Negative,0.0,0.0,31.0,88.0,0,8,292
44400,13124,Positive,0.0,0.0,30.0,70.0,0,7,293
44400,4091,Matched Negative,0.0,0.0,30.0,60.0,0,7,293
6691,24591,Positive,0.06930693238973618,0.0,29.0,28.0,0,3,294
6691,30611,Matched Negative,0.0,0.0,29.0,27.0,0,3,294
3656,28356,Positive,0.0,0.0,31.0,23.0,0,1,295
3656,22714,Matched Negative,0.0,0.0,31.0,21.0,0,1,295
40216,40709,Positive,0.0,0.0,30.0,19.0,0,1,296
40216,31848,Matched Negative,0.0,0.0,30.0,20.0,0,1,296
3800,9174,Positive,0.0,0.0,32.0,88.0,0,8,297
3800,2701,Matched Negative,0.0,0.0,32.0,105.0,0,8,297
34486,25371,Positive,0.0,0.0,32.0,26.0,0,2,298
34486,35173,Matched Negative,0.0,0.0,32.0,23.0,0,2,298
33676,25538,Positive,0.0,0.0,26.0,60.0,0,7,299
33676,9644,Matched Negative,0.0,0.0,26.0,54.0,0,7,299
5025,3531,Positive,0.0,0.0,33.0,127.0,0,9,300
5025,651,Matched Negative,0.0,0.0,33.0,149.0,0,9,300
37189,406,Positive,0.0,0.0,30.0,539.0,0,9,301
37189,19497,Matched Negative,0.0,0.0,30.0,112.0,0,9,301
34835,4249,Positive,0.0,0.0,30.0,125.0,0,9,302
34835,4799,Matched Negative,0.0,0.0,30.0,155.0,0,9,302
24897,8587,Positive,0.0,0.0,25.0,38.0,0,5,303
24897,14283,Matched Negative,0.0,0.0,25.0,38.0,0,5,303
37733,31519,Positive,0.11363636702299118,0.0,26.0,13.0,0,0,304
37733,6898,Matched Negative,0.0,0.0,26.0,17.0,0,0,304
13497,14402,Positive,0.0,0.0,32.0,51.0,0,6,305
13497,21974,Matched Negative,0.0,0.0,32.0,45.0,0,6,305
5044,19150,Positive,0.0,0.0,31.0,35.0,0,4,306
5044,14755,Matched Negative,0.0,0.0,31.0,33.0,0,4,306
618,18885,Positive,0.0,0.0,32.0,9.0,0,0,307
618,22804,Matched Negative,0.0,0.0,32.0,17.0,0,0,307
12705,27400,Positive,0.0,0.0,27.0,48.0,0,6,308
12705,24855,Matched Negative,0.0,0.0,27.0,46.0,0,6,308
8993,32094,Positive,0.21296297013759613,0.0,30.0,62.0,0,7,309
8993,22108,Matched Negative,0.0,0.0,30.0,57.0,0,7,309
15036,18136,Positive,0.0,0.0,32.0,92.0,0,8,310
15036,3905,Matched Negative,0.0,0.0,32.0,104.0,0,8,310
10899,30951,Positive,0.0,0.0,28.0,19.0,0,1,311
10899,9609,Matched Negative,0.0,0.0,28.0,20.0,0,1,311
13056,3987,Positive,0.0,0.0,32.0,664.0,0,9,312
13056,2935,Matched Negative,0.0,0.0,32.0,115.0,0,9,312
3800,17713,Positive,0.0,0.0,32.0,45.0,0,6,313
3800,28940,Matched Negative,0.0,0.0,32.0,44.0,0,6,313
2123,27766,Positive,0.0,0.0,28.0,60.0,0,7,314
2123,9621,Matched Negative,0.0,0.0,28.0,54.0,0,7,314
15172,12163,Positive,0.05882352963089943,0.0,32.0,43.0,0,5,315
15172,18490,Matched Negative,0.0,0.0,32.0,40.0,0,5,315
14472,31823,Positive,0.03125,0.0,28.0,19.0,0,1,316
14472,9718,Matched Negative,0.0,0.0,28.0,21.0,0,1,316
298,11218,Positive,0.0,0.0,32.0,92.0,0,8,317
298,4893,Matched Negative,0.0,0.0,32.0,89.0,0,8,317
39162,33905,Positive,0.043478261679410934,0.0,26.0,27.0,0,3,318
39162,30917,Matched Negative,0.0,0.0,26.0,28.0,0,3,318
33055,31038,Positive,0.0,0.0,31.0,118.0,0,9,319
33055,13315,Matched Negative,0.0,0.0,31.0,137.0,0,9,319
17059,9750,Positive,0.0,0.0,31.0,72.0,0,8,320
17059,25112,Matched Negative,0.0,0.0,31.0,72.0,0,8,320
6916,32307,Positive,0.0,0.0,30.0,63.0,0,7,321
6916,18465,Matched Negative,0.0,0.0,30.0,64.0,0,7,321
10186,23911,Positive,0.0,0.0,27.0,42.0,0,5,322
10186,12647,Matched Negative,0.0,0.0,27.0,38.0,0,5,322
37588,9548,Positive,0.0826696902513504,0.1459549516439438,27.0,37.0,0,5,323
37588,19148,Matched Negative,0.0,0.0,27.0,42.0,0,5,323
44676,15764,Positive,0.0,0.0,30.0,20.0,0,1,324
44676,11616,Matched Negative,0.0,0.0,30.0,21.0,0,1,324
20798,14215,Positive,0.032967034727334976,0.04862084984779358,32.0,205.0,0,9,325
20798,2922,Matched Negative,0.0,0.0,32.0,158.0,0,9,325
22510,39430,Positive,0.0,0.0,24.0,13.0,0,0,326
22510,32866,Matched Negative,0.0,0.0,24.0,13.0,0,0,326
4726,6727,Positive,0.03492063656449318,0.0470588244497776,30.0,256.0,0,9,327
4726,14007,Matched Negative,0.0,0.0,30.0,144.0,0,9,327
11839,12488,Positive,0.0,0.0,27.0,28.0,0,3,328
11839,16376,Matched Negative,0.0,0.0,27.0,30.0,0,3,328
16936,16126,Positive,0.0,0.0,27.0,83.0,0,8,329
16936,9581,Matched Negative,0.0,0.0,27.0,91.0,0,8,329
17289,16256,Positive,0.0,0.0,27.0,46.0,0,6,330
17289,1883,Matched Negative,0.0,0.0,27.0,46.0,0,6,330
40527,5699,Positive,0.0,0.0,28.0,236.0,0,9,331
40527,507,Matched Negative,0.0,0.0,28.0,171.0,0,9,331
35754,23570,Positive,0.0690639317035675,0.04411764815449715,30.0,40.0,0,5,332
35754,23237,Matched Negative,0.0,0.0,30.0,40.0,0,5,332
30895,17455,Positive,0.0,0.0,29.0,18.0,0,0,333
30895,41218,Matched Negative,0.0,0.0,29.0,17.0,0,0,333
41439,5167,Positive,0.0,0.0,32.0,680.0,0,9,334
41439,8899,Matched Negative,0.0,0.0,32.0,148.0,0,9,334
18570,12625,Positive,0.0,0.0,30.0,152.0,0,9,335
18570,349,Matched Negative,0.0,0.0,30.0,199.0,0,9,335
36915,24419,Positive,0.0,0.0,31.0,30.0,0,3,336
36915,28126,Matched Negative,0.0,0.0,31.0,28.0,0,3,336
39802,24440,Positive,0.0694444477558136,0.0,31.0,17.0,0,0,337
39802,14636,Matched Negative,0.0,0.0,31.0,18.0,0,0,337
47885,24623,Positive,0.057692307978868484,0.0,32.0,126.0,0,9,338
47885,11466,Matched Negative,0.0,0.0,32.0,206.0,0,9,338
9049,19066,Positive,0.0,0.0,25.0,20.0,0,1,339
9049,26592,Matched Negative,0.0,0.0,25.0,20.0,0,1,339
17934,2141,Positive,0.0,0.0,25.0,134.0,0,9,340
17934,4861,Matched Negative,0.0,0.0,25.0,179.0,0,9,340
46485,1170,Positive,0.0,0.0,28.0,101.0,0,8,341
46485,5568,Matched Negative,0.0,0.0,28.0,85.0,0,8,341
8519,4009,Positive,0.0,0.0,23.0,70.0,0,7,342
8519,6324,Matched Negative,0.0,0.0,23.0,68.0,0,7,342
17368,12540,Positive,0.0,0.0,32.0,60.0,0,7,343
17368,11806,Matched Negative,0.0,0.0,32.0,63.0,0,7,343
1798,7423,Positive,0.06410256773233414,0.0,28.0,52.0,0,6,344
1798,17833,Matched Negative,0.0,0.0,28.0,43.0,0,6,344
28420,36496,Positive,0.05667417123913765,0.0,22.0,15.0,0,0,345
28420,35149,Matched Negative,0.0,0.0,22.0,18.0,0,0,345
3068,27088,Positive,0.0,0.0,29.0,43.0,0,6,346
3068,25323,Matched Negative,0.0,0.0,29.0,47.0,0,6,346
23521,2871,Positive,0.048076923936605453,0.0,30.0,88.0,0,8,347
23521,30419,Matched Negative,0.0,0.0,30.0,77.0,0,8,347
33959,40884,Positive,0.0,0.0,31.0,7.0,0,0,348
33959,5295,Matched Negative,0.0,0.0,31.0,11.0,0,0,348
42685,21609,Positive,0.0,0.0,28.0,32.0,0,4,349
42685,37853,Matched Negative,0.0,0.0,28.0,32.0,0,4,349
11367,20680,Positive,0.09352517873048782,0.0,32.0,56.0,0,7,350
11367,18692,Matched Negative,0.0,0.0,32.0,55.0,0,7,350
1708,5465,Positive,0.059405941516160965,0.0,30.0,65.0,0,7,351
1708,2729,Matched Negative,0.0,0.0,30.0,63.0,0,7,351
44086,15561,Positive,0.08214634656906128,0.0,31.0,21.0,0,1,352
44086,38965,Matched Negative,0.0,0.0,31.0,19.0,0,1,352
17057,15735,Positive,0.0,0.0,28.0,49.0,0,6,353
17057,31434,Matched Negative,0.0,0.0,28.0,46.0,0,6,353
27603,6978,Positive,0.0,0.0,30.0,26.0,0,2,354
27603,17619,Matched Negative,0.0,0.0,30.0,25.0,0,2,354
24274,19875,Positive,0.08477970957756042,0.0,32.0,85.0,0,8,355
24274,4471,Matched Negative,0.0,0.0,32.0,98.0,0,8,355
35444,6072,Positive,0.06937030702829361,0.06372427940368652,24.0,105.0,0,8,356
35444,7986,Matched Negative,0.0,0.0,24.0,75.0,0,8,356
4779,3761,Positive,0.0,0.0,32.0,437.0,0,9,357
4779,15042,Matched Negative,0.0,0.0,32.0,233.0,0,9,357
17823,36005,Positive,0.07547169923782349,0.0,24.0,28.0,0,3,358
17823,38486,Matched Negative,0.0,0.0,24.0,30.0,0,3,358
25972,15331,Positive,0.03361344709992409,0.0,30.0,87.0,0,8,359
25972,7870,Matched Negative,0.0,0.0,30.0,79.0,0,8,359
44224,25312,Positive,0.050847455859184265,0.0,32.0,27.0,0,3,360
44224,25402,Matched Negative,0.0,0.0,32.0,31.0,0,3,360
1948,15807,Positive,0.0,0.0,25.0,55.0,0,7,361
1948,23755,Matched Negative,0.0,0.0,25.0,53.0,0,7,361
42685,36953,Positive,0.0,0.0,28.0,36.0,0,5,362
42685,8670,Matched Negative,0.0,0.0,28.0,39.0,0,5,362
11020,33759,Positive,0.0,0.0,17.0,20.0,0,1,363
11020,35147,Matched Negative,0.0,0.0,17.0,22.0,0,1,363
38464,1710,Positive,0.05078125,0.05569331720471382,26.0,445.0,0,9,364
38464,2634,Matched Negative,0.0,0.0,26.0,204.0,0,9,364
5031,8570,Positive,0.0499536506831646,0.0,30.0,115.0,0,9,365
5031,16485,Matched Negative,0.0,0.0,30.0,363.0,0,9,365
23969,39265,Positive,0.0,0.0,31.0,25.0,0,2,366
23969,8645,Matched Negative,0.0,0.0,31.0,27.0,0,2,366
11284,37539,Positive,0.08695652335882187,0.0,23.0,10.0,0,0,367
11284,41297,Matched Negative,0.0,0.0,23.0,11.0,0,0,367
12893,11614,Positive,0.0,0.0,30.0,85.0,0,8,368
12893,19659,Matched Negative,0.0,0.0,30.0,87.0,0,8,368
30061,29932,Positive,0.0,0.0,30.0,68.0,0,7,369
30061,9900,Matched Negative,0.0,0.0,30.0,63.0,0,7,369
40673,35832,Positive,0.04545454680919647,0.0,32.0,13.0,0,0,370
40673,39582,Matched Negative,0.0,0.0,32.0,18.0,0,0,370
19069,38435,Positive,0.06060606241226196,0.0,27.0,11.0,0,0,371
19069,36415,Matched Negative,0.0,0.0,27.0,10.0,0,0,371
14654,22349,Positive,0.0,0.0,29.0,45.0,0,6,372
14654,18662,Matched Negative,0.0,0.0,29.0,48.0,0,6,372
32152,11207,Positive,0.04938271641731262,0.06060606241226196,32.0,42.0,0,5,373
32152,30148,Matched Negative,0.0,0.0,32.0,37.0,0,5,373
4526,15680,Positive,0.0,0.0,33.0,43.0,0,5,374
4526,28493,Matched Negative,0.0,0.0,33.0,38.0,0,5,374
30530,81,Positive,0.0,0.0,30.0,696.0,0,9,375
30530,848,Matched Negative,0.0,0.0,30.0,343.0,0,9,375
45965,3359,Positive,0.0,0.0,23.0,36.0,0,4,376
45965,12418,Matched Negative,0.0,0.0,23.0,33.0,0,4,376
39805,303,Positive,0.09800975769758224,0.11669257283210754,31.0,59.0,0,7,377
39805,21956,Matched Negative,0.0,0.0,31.0,56.0,0,7,377
7665,1718,Positive,0.0,0.04109589010477066,30.0,141.0,0,9,378
7665,5543,Matched Negative,0.0,0.0,30.0,135.0,0,9,378
32697,6643,Positive,0.0,0.0,30.0,56.0,0,7,379
32697,11349,Matched Negative,0.0,0.0,30.0,64.0,0,7,379
40300,37508,Positive,0.0,0.0,32.0,21.0,0,1,380
40300,29349,Matched Negative,0.0,0.0,32.0,19.0,0,1,380
26168,41034,Positive,0.0,0.0,28.0,18.0,0,1,381
26168,11871,Matched Negative,0.0,0.0,28.0,23.0,0,1,381
1458,6249,Positive,0.0,0.0,22.0,146.0,0,9,382
1458,25795,Matched Negative,0.0,0.0,22.0,155.0,0,9,382
235,9420,Positive,0.0,0.06976744532585144,25.0,21.0,0,1,383
235,29556,Matched Negative,0.0,0.0,25.0,20.0,0,1,383
32633,558,Positive,0.0,0.0,27.0,289.0,0,9,384
32633,84,Matched Negative,0.0,0.0,27.0,136.0,0,9,384
14986,15991,Positive,0.0,0.05970149114727974,27.0,20.0,0,1,385
14986,26506,Matched Negative,0.0,0.0,27.0,23.0,0,1,385
1953,32558,Positive,0.0,0.0,33.0,14.0,0,0,386
1953,38680,Matched Negative,0.0,0.0,33.0,16.0,0,0,386
29048,33789,Positive,0.13953489065170288,0.13212251663208008,24.0,20.0,0,1,387
29048,30425,Matched Negative,0.0,0.0,24.0,19.0,0,1,387
1219,18705,Positive,0.07515976577997208,0.058139536529779434,30.0,37.0,0,5,388
1219,21770,Matched Negative,0.0,0.0,30.0,39.0,0,5,388
46144,21077,Positive,0.0,0.0,28.0,28.0,0,3,389
46144,30164,Matched Negative,0.0,0.0,28.0,28.0,0,3,389
180,7543,Positive,0.056603774428367615,0.0,33.0,63.0,0,7,390
180,893,Matched Negative,0.0,0.0,33.0,66.0,0,7,390
40654,14756,Positive,0.06645037233829498,0.04411764815449715,22.0,229.0,0,9,391
40654,7244,Matched Negative,0.0,0.0,22.0,154.0,0,9,391
2951,827,Positive,0.0,0.0,33.0,855.0,0,9,392
2951,5518,Matched Negative,0.0,0.0,33.0,119.0,0,9,392
36576,14194,Positive,0.0,0.0,31.0,124.0,0,9,393
36576,18927,Matched Negative,0.0,0.0,31.0,149.0,0,9,393
32702,16577,Positive,0.04054053872823715,0.0,32.0,64.0,0,7,394
32702,19405,Matched Negative,0.0,0.0,32.0,58.0,0,7,394
22312,19617,Positive,0.0,0.0,32.0,19.0,0,1,395
22312,12670,Matched Negative,0.0,0.0,32.0,22.0,0,1,395
39773,19341,Positive,0.0,0.0,29.0,45.0,0,6,396
39773,31409,Matched Negative,0.0,0.0,29.0,45.0,0,6,396
3610,9848,Positive,0.0,0.0,29.0,103.0,0,8,397
3610,7724,Matched Negative,0.0,0.0,29.0,73.0,0,8,397
21412,18985,Positive,0.0,0.0,19.0,73.0,0,8,398
21412,36421,Matched Negative,0.0,0.0,19.0,71.0,0,8,398
